Date,Time,Zone,Device,PPM,VOC
12/23/2021,07:01,Zone1,T2,445,6
12/23/2021,07:01,Zone1,T3,496,14
12/23/2021,07:01,Zone1,T4,435,5
12/23/2021,07:01,Zone2,T1,428,4
12/23/2021,07:01,Zone2,T2,400,0
12/23/2021,07:02,Zone1,T1,420,3
12/23/2021,07:02,Zone1,T2,482,12
12/23/2021,07:02,Zone1,T3,491,13
12/23/2021,07:02,Zone1,T4,414,2
12/23/2021,07:02,Zone2,T1,433,5
12/23/2021,07:02,Zone2,T2,400,0
12/23/2021,07:03,Zone1,T1,526,19
12/23/2021,07:03,Zone1,T2,443,6
12/23/2021,07:03,Zone1,T3,500,15
12/23/2021,07:03,Zone1,T4,427,4
12/23/2021,07:03,Zone2,T1,428,4
12/23/2021,07:03,Zone2,T2,400,0
12/23/2021,07:04,Zone1,T1,462,9
12/23/2021,07:04,Zone1,T2,433,5
12/23/2021,07:04,Zone1,T3,495,14
12/23/2021,07:04,Zone1,T4,435,5
12/23/2021,07:04,Zone2,T1,420,3
12/23/2021,07:04,Zone2,T2,400,0
12/23/2021,07:05,Zone1,T1,460,9
12/23/2021,07:05,Zone1,T2,420,3
12/23/2021,07:05,Zone1,T3,567,25
12/23/2021,07:05,Zone1,T4,408,1
12/23/2021,07:05,Zone2,T1,417,2
12/23/2021,07:05,Zone2,T2,400,0
12/23/2021,07:06,Zone1,T1,519,18
12/23/2021,07:06,Zone1,T2,452,7
12/23/2021,07:06,Zone1,T3,519,18
12/23/2021,07:06,Zone1,T4,435,5
12/23/2021,07:06,Zone2,T1,426,3
12/23/2021,07:06,Zone2,T2,400,0
12/23/2021,07:07,Zone1,T1,492,14
12/23/2021,07:07,Zone1,T2,433,5
12/23/2021,07:07,Zone1,T3,564,24
12/23/2021,07:07,Zone1,T4,456,8
12/23/2021,07:07,Zone2,T1,414,2
12/23/2021,07:07,Zone2,T2,400,0
12/23/2021,07:08,Zone1,T1,442,6
12/23/2021,07:08,Zone1,T2,447,7
12/23/2021,07:08,Zone1,T3,502,15
12/23/2021,07:08,Zone1,T4,425,3
12/23/2021,07:08,Zone2,T1,408,1
12/23/2021,07:08,Zone2,T2,400,0
12/23/2021,07:09,Zone1,T1,473,11
12/23/2021,07:09,Zone1,T2,441,6
12/23/2021,07:09,Zone1,T3,564,24
12/23/2021,07:09,Zone1,T4,442,6
12/23/2021,07:09,Zone2,T1,409,1
12/23/2021,07:09,Zone2,T2,400,0
12/23/2021,07:10,Zone1,T1,481,12
12/23/2021,07:10,Zone1,T2,426,3
12/23/2021,07:10,Zone1,T3,526,19
12/23/2021,07:10,Zone1,T4,442,6
12/23/2021,07:10,Zone2,T1,433,5
12/23/2021,07:10,Zone2,T2,400,0
12/23/2021,07:11,Zone1,T1,439,5
12/23/2021,07:11,Zone1,T2,441,6
12/23/2021,07:11,Zone1,T3,503,15
12/23/2021,07:11,Zone1,T4,414,2
12/23/2021,07:12,Zone1,T1,536,20
12/23/2021,07:12,Zone1,T2,452,7
12/23/2021,07:12,Zone2,T1,403,0
12/23/2021,07:12,Zone2,T2,400,0
12/23/2021,07:13,Zone1,T1,478,11
12/23/2021,07:13,Zone1,T2,435,5
12/23/2021,07:13,Zone1,T3,506,16
12/23/2021,07:13,Zone1,T4,420,3
12/23/2021,07:13,Zone2,T1,413,1
12/23/2021,07:13,Zone2,T2,400,0
12/23/2021,07:14,Zone1,T1,459,8
12/23/2021,07:14,Zone1,T2,450,7
12/23/2021,07:14,Zone1,T3,524,18
12/23/2021,07:14,Zone1,T4,473,11
12/23/2021,07:14,Zone2,T1,422,3
12/23/2021,07:14,Zone2,T2,400,0
12/23/2021,07:15,Zone1,T1,530,19
12/23/2021,07:15,Zone1,T2,450,7
12/23/2021,07:15,Zone1,T3,508,16
12/23/2021,07:15,Zone1,T4,414,2
12/23/2021,07:15,Zone2,T1,439,5
12/23/2021,07:15,Zone2,T2,400,0
12/23/2021,07:16,Zone1,T1,539,21
12/23/2021,07:16,Zone1,T2,482,12
12/23/2021,07:16,Zone1,T3,560,24
12/23/2021,07:16,Zone1,T4,464,9
12/23/2021,07:16,Zone2,T1,427,4
12/23/2021,07:16,Zone2,T2,400,0
12/23/2021,07:17,Zone1,T1,451,7
12/23/2021,07:17,Zone1,T2,441,6
12/23/2021,07:17,Zone1,T3,508,16
12/23/2021,07:17,Zone1,T4,407,1
12/23/2021,07:17,Zone2,T1,413,1
12/23/2021,07:17,Zone2,T2,400,0
12/23/2021,07:18,Zone1,T1,459,8
12/23/2021,07:18,Zone1,T2,441,6
12/23/2021,07:18,Zone1,T3,572,26
12/23/2021,07:18,Zone1,T4,400,0
12/23/2021,07:18,Zone2,T1,427,4
12/23/2021,07:18,Zone2,T2,400,0
12/23/2021,07:19,Zone1,T1,495,14
12/23/2021,07:19,Zone1,T2,482,12
12/23/2021,07:19,Zone1,T3,492,14
12/23/2021,07:19,Zone1,T4,427,4
12/23/2021,07:19,Zone2,T1,425,3
12/23/2021,07:19,Zone2,T2,400,0
12/23/2021,07:20,Zone1,T1,480,12
12/23/2021,07:20,Zone1,T2,460,9
12/23/2021,07:20,Zone1,T3,553,23
12/23/2021,07:20,Zone1,T4,405,0
12/23/2021,07:20,Zone2,T1,422,3
12/23/2021,07:20,Zone2,T2,400,0
12/23/2021,07:21,Zone1,T1,480,12
12/23/2021,07:21,Zone1,T2,455,8
12/23/2021,07:21,Zone1,T3,534,20
12/23/2021,07:21,Zone1,T4,434,5
12/23/2021,07:22,Zone1,T1,475,11
12/23/2021,07:22,Zone1,T2,475,11
12/23/2021,07:22,Zone2,T1,425,3
12/23/2021,07:22,Zone2,T2,400,0
12/23/2021,07:23,Zone1,T1,459,8
12/23/2021,07:23,Zone1,T2,400,0
12/23/2021,07:23,Zone1,T3,534,20
12/23/2021,07:23,Zone1,T4,448,7
12/23/2021,07:23,Zone2,T1,416,2
12/23/2021,07:23,Zone2,T2,400,0
12/23/2021,07:24,Zone1,T1,411,1
12/23/2021,07:24,Zone1,T2,459,8
12/23/2021,07:24,Zone1,T3,564,24
12/23/2021,07:24,Zone1,T4,448,7
12/23/2021,07:24,Zone2,T1,425,3
12/23/2021,07:24,Zone2,T2,400,0
12/23/2021,07:25,Zone1,T1,475,11
12/23/2021,07:25,Zone1,T2,463,9
12/23/2021,07:25,Zone1,T3,553,23
12/23/2021,07:25,Zone1,T4,472,10
12/23/2021,07:25,Zone2,T1,427,4
12/23/2021,07:25,Zone2,T2,400,0
12/23/2021,07:26,Zone1,T1,451,7
12/23/2021,07:26,Zone1,T2,463,9
12/23/2021,07:26,Zone1,T3,498,14
12/23/2021,07:26,Zone1,T4,418,2
12/23/2021,07:26,Zone2,T1,433,5
12/23/2021,07:26,Zone2,T2,400,0
12/23/2021,07:27,Zone1,T1,425,3
12/23/2021,07:27,Zone1,T2,486,13
12/23/2021,07:27,Zone1,T3,574,26
12/23/2021,07:27,Zone1,T4,478,11
12/23/2021,07:27,Zone2,T1,427,4
12/23/2021,07:27,Zone2,T2,400,0
12/23/2021,07:28,Zone1,T1,481,12
12/23/2021,07:28,Zone1,T2,466,10
12/23/2021,07:28,Zone1,T3,501,15
12/23/2021,07:28,Zone1,T4,472,10
12/23/2021,07:28,Zone2,T1,418,2
12/23/2021,07:28,Zone2,T2,400,0
12/23/2021,07:29,Zone1,T1,435,5
12/23/2021,07:29,Zone1,T2,414,2
12/23/2021,07:29,Zone1,T3,546,22
12/23/2021,07:29,Zone1,T4,407,1
12/23/2021,07:29,Zone2,T1,413,1
12/23/2021,07:29,Zone2,T2,400,0
12/23/2021,07:30,Zone1,T1,421,3
12/23/2021,07:30,Zone1,T2,455,8
12/23/2021,07:30,Zone1,T3,519,18
12/23/2021,07:30,Zone1,T4,462,9
12/23/2021,07:30,Zone2,T1,427,4
12/23/2021,07:30,Zone2,T2,400,0
12/23/2021,07:31,Zone1,T1,475,11
12/23/2021,07:31,Zone1,T2,466,10
12/23/2021,07:31,Zone1,T3,570,25
12/23/2021,07:31,Zone1,T4,480,12
12/23/2021,07:31,Zone2,T1,427,4
12/23/2021,07:31,Zone2,T2,400,0
12/23/2021,07:32,Zone1,T1,476,11
12/23/2021,07:32,Zone1,T2,455,8
12/23/2021,07:32,Zone1,T3,533,20
12/23/2021,07:32,Zone1,T4,434,5
12/23/2021,07:32,Zone2,T1,416,2
12/23/2021,07:32,Zone2,T2,400,0
12/23/2021,07:33,Zone1,T1,417,2
12/23/2021,07:33,Zone1,T2,477,11
12/23/2021,07:33,Zone1,T3,556,23
12/23/2021,07:33,Zone1,T4,434,5
12/23/2021,07:33,Zone2,T1,432,4
12/23/2021,07:33,Zone2,T2,400,0
12/23/2021,07:34,Zone1,T1,466,10
12/23/2021,07:34,Zone1,T2,491,13
12/23/2021,07:34,Zone1,T3,515,17
12/23/2021,07:34,Zone1,T4,447,7
12/23/2021,07:34,Zone2,T1,409,1
12/23/2021,07:34,Zone2,T2,400,0
12/23/2021,07:35,Zone1,T1,470,10
12/23/2021,07:35,Zone1,T2,447,7
12/23/2021,07:35,Zone1,T3,580,27
12/23/2021,07:35,Zone1,T4,413,1
12/23/2021,07:35,Zone2,T1,427,4
12/23/2021,07:35,Zone2,T2,400,0
12/23/2021,07:36,Zone1,T3,519,18
12/23/2021,07:36,Zone1,T4,485,12
12/23/2021,07:37,Zone1,T1,443,6
12/23/2021,07:37,Zone1,T2,452,7
12/23/2021,07:37,Zone2,T1,438,5
12/23/2021,07:37,Zone2,T2,400,0
12/23/2021,07:38,Zone1,T1,463,9
12/23/2021,07:38,Zone1,T2,455,8
12/23/2021,07:38,Zone1,T3,529,19
12/23/2021,07:38,Zone1,T4,425,3
12/23/2021,07:38,Zone2,T1,425,3
12/23/2021,07:38,Zone2,T2,400,0
12/23/2021,07:39,Zone1,T1,427,4
12/23/2021,07:39,Zone1,T2,439,5
12/23/2021,07:39,Zone1,T3,480,12
12/23/2021,07:39,Zone1,T4,421,3
12/23/2021,07:39,Zone2,T1,434,5
12/23/2021,07:39,Zone2,T2,400,0
12/23/2021,07:40,Zone1,T1,488,13
12/23/2021,07:40,Zone1,T2,455,8
12/23/2021,07:40,Zone1,T3,548,22
12/23/2021,07:40,Zone1,T4,426,3
12/23/2021,07:40,Zone2,T1,434,5
12/23/2021,07:40,Zone2,T2,400,0
12/23/2021,07:41,Zone1,T1,463,9
12/23/2021,07:41,Zone1,T2,451,7
12/23/2021,07:41,Zone1,T3,445,6
12/23/2021,07:41,Zone1,T4,454,8
12/23/2021,07:41,Zone2,T1,438,5
12/23/2021,07:41,Zone2,T2,400,0
12/23/2021,07:42,Zone1,T1,444,6
12/23/2021,07:42,Zone1,T2,470,10
12/23/2021,07:42,Zone1,T3,560,24
12/23/2021,07:42,Zone1,T4,426,3
12/23/2021,07:42,Zone2,T1,438,5
12/23/2021,07:42,Zone2,T2,400,0
12/23/2021,07:43,Zone1,T1,478,11
12/23/2021,07:43,Zone1,T2,470,10
12/23/2021,07:43,Zone1,T3,495,14
12/23/2021,07:43,Zone1,T4,442,6
12/23/2021,07:43,Zone2,T1,432,4
12/23/2021,07:43,Zone2,T2,400,0
12/23/2021,07:44,Zone1,T1,480,12
12/23/2021,07:44,Zone1,T2,442,6
12/23/2021,07:44,Zone1,T3,560,24
12/23/2021,07:44,Zone1,T4,421,3
12/23/2021,07:44,Zone2,T1,426,3
12/23/2021,07:44,Zone2,T2,400,0
12/23/2021,07:45,Zone1,T1,433,5
12/23/2021,07:45,Zone1,T2,451,7
12/23/2021,07:45,Zone1,T3,478,11
12/23/2021,07:45,Zone1,T4,496,14
12/23/2021,07:45,Zone2,T1,442,6
12/23/2021,07:45,Zone2,T2,400,0
12/23/2021,07:46,Zone1,T1,436,5
12/23/2021,07:46,Zone1,T2,448,7
12/23/2021,07:46,Zone1,T3,451,7
12/23/2021,07:46,Zone1,T4,436,5
12/23/2021,07:46,Zone2,T1,444,6
12/23/2021,07:46,Zone2,T2,400,0
12/23/2021,07:47,Zone1,T1,448,7
12/23/2021,07:47,Zone1,T2,451,7
12/23/2021,07:47,Zone1,T3,514,17
12/23/2021,07:47,Zone1,T4,486,13
12/23/2021,07:47,Zone2,T1,426,3
12/23/2021,07:47,Zone2,T2,400,0
12/23/2021,07:48,Zone1,T1,425,3
12/23/2021,07:48,Zone1,T2,465,9
12/23/2021,07:48,Zone1,T3,446,7
12/23/2021,07:48,Zone1,T4,414,2
12/23/2021,07:48,Zone2,T1,422,3
12/23/2021,07:48,Zone2,T2,400,0
12/23/2021,07:49,Zone1,T1,475,11
12/23/2021,07:49,Zone1,T2,478,11
12/23/2021,07:49,Zone1,T3,518,17
12/23/2021,07:49,Zone1,T4,436,5
12/23/2021,07:49,Zone2,T1,442,6
12/23/2021,07:49,Zone2,T2,400,0
12/23/2021,07:50,Zone1,T1,461,9
12/23/2021,07:50,Zone1,T2,448,7
12/23/2021,07:50,Zone1,T3,476,11
12/23/2021,07:50,Zone1,T4,442,6
12/23/2021,07:50,Zone2,T1,432,4
12/23/2021,07:50,Zone2,T2,400,0
12/23/2021,07:51,Zone1,T1,448,7
12/23/2021,07:51,Zone1,T2,463,9
12/23/2021,07:51,Zone1,T3,503,15
12/23/2021,07:51,Zone1,T4,462,9
12/23/2021,07:51,Zone2,T1,434,5
12/23/2021,07:51,Zone2,T2,400,0
12/23/2021,07:52,Zone1,T1,408,1
12/23/2021,07:52,Zone1,T2,456,8
12/23/2021,07:52,Zone1,T3,417,2
12/23/2021,07:52,Zone1,T4,408,1
12/23/2021,07:52,Zone2,T1,434,5
12/23/2021,07:52,Zone2,T2,400,0
12/23/2021,07:53,Zone1,T1,475,11
12/23/2021,07:53,Zone1,T2,439,5
12/23/2021,07:53,Zone1,T3,518,17
12/23/2021,07:53,Zone1,T4,480,12
12/23/2021,07:53,Zone2,T1,447,7
12/23/2021,07:53,Zone2,T2,400,0
12/23/2021,07:54,Zone1,T1,463,9
12/23/2021,07:54,Zone1,T2,463,9
12/23/2021,07:54,Zone1,T3,476,11
12/23/2021,07:54,Zone1,T4,448,7
12/23/2021,07:54,Zone2,T1,417,2
12/23/2021,07:54,Zone2,T2,400,0
12/23/2021,07:55,Zone1,T1,426,3
12/23/2021,07:55,Zone1,T2,448,7
12/23/2021,07:55,Zone1,T3,552,23
12/23/2021,07:55,Zone1,T4,427,4
12/23/2021,07:55,Zone2,T1,422,3
12/23/2021,07:55,Zone2,T2,400,0
12/23/2021,07:56,Zone1,T1,485,12
12/23/2021,07:56,Zone1,T2,456,8
12/23/2021,07:56,Zone1,T3,433,5
12/23/2021,07:56,Zone1,T4,473,11
12/23/2021,07:56,Zone2,T1,425,3
12/23/2021,07:56,Zone2,T2,400,0
12/23/2021,07:57,Zone1,T1,457,8
12/23/2021,07:57,Zone1,T2,464,9
12/23/2021,07:57,Zone1,T3,570,25
12/23/2021,07:57,Zone1,T4,448,7
12/23/2021,07:57,Zone2,T1,422,3
12/23/2021,07:57,Zone2,T2,400,0
12/23/2021,07:58,Zone1,T1,417,2
12/23/2021,07:58,Zone1,T2,450,7
12/23/2021,07:58,Zone1,T3,505,15
12/23/2021,07:58,Zone1,T4,472,10
12/23/2021,07:58,Zone2,T1,411,1
12/23/2021,07:58,Zone2,T2,400,0
12/23/2021,07:59,Zone1,T1,482,12
12/23/2021,07:59,Zone1,T2,462,9
12/23/2021,07:59,Zone1,T3,445,6
12/23/2021,07:59,Zone1,T4,420,3
12/23/2021,07:59,Zone2,T1,405,0
12/23/2021,07:59,Zone2,T2,400,0
12/23/2021,08:00,Zone1,T1,454,8
12/23/2021,08:00,Zone1,T2,464,9
12/23/2021,08:00,Zone1,T3,498,14
12/23/2021,08:00,Zone1,T4,482,12
12/23/2021,08:00,Zone2,T1,417,2
12/23/2021,08:00,Zone2,T2,400,0
12/23/2021,08:01,Zone1,T1,416,2
12/23/2021,08:01,Zone1,T2,455,8
12/23/2021,08:01,Zone1,T3,417,2
12/23/2021,08:01,Zone1,T4,459,8
12/23/2021,08:01,Zone2,T1,422,3
12/23/2021,08:01,Zone2,T2,400,0
12/23/2021,08:02,Zone1,T1,497,14
12/23/2021,08:02,Zone1,T2,443,6
12/23/2021,08:02,Zone1,T3,539,21
12/23/2021,08:02,Zone1,T4,492,14
12/23/2021,08:02,Zone2,T1,405,0
12/23/2021,08:02,Zone2,T2,400,0
12/23/2021,08:03,Zone1,T1,478,11
12/23/2021,08:03,Zone1,T2,482,12
12/23/2021,08:03,Zone1,T3,423,3
12/23/2021,08:03,Zone1,T4,445,6
12/23/2021,08:03,Zone2,T1,432,4
12/23/2021,08:03,Zone2,T2,400,0
12/23/2021,08:04,Zone1,T1,439,5
12/23/2021,08:04,Zone1,T2,462,9
12/23/2021,08:04,Zone1,T3,524,18
12/23/2021,08:04,Zone1,T4,481,12
12/23/2021,08:04,Zone2,T1,422,3
12/23/2021,08:04,Zone2,T2,400,0
12/23/2021,08:05,Zone1,T1,497,14
12/23/2021,08:05,Zone1,T2,445,6
12/23/2021,08:05,Zone1,T3,427,4
12/23/2021,08:05,Zone1,T4,457,8
12/23/2021,08:05,Zone2,T1,415,2
12/23/2021,08:05,Zone2,T2,400,0
12/23/2021,08:06,Zone1,T1,476,11
12/23/2021,08:06,Zone1,T2,466,10
12/23/2021,08:06,Zone1,T3,411,1
12/23/2021,08:06,Zone1,T4,448,7
12/23/2021,08:06,Zone2,T1,415,2
12/23/2021,08:06,Zone2,T2,400,0
12/23/2021,08:07,Zone1,T1,426,3
12/23/2021,08:07,Zone1,T2,475,11
12/23/2021,08:07,Zone1,T3,514,17
12/23/2021,08:07,Zone1,T4,448,7
12/23/2021,08:07,Zone2,T1,406,0
12/23/2021,08:07,Zone2,T2,400,0
12/23/2021,08:08,Zone1,T1,501,15
12/23/2021,08:08,Zone1,T2,461,9
12/23/2021,08:08,Zone1,T3,540,21
12/23/2021,08:08,Zone1,T4,462,9
12/23/2021,08:08,Zone2,T1,401,0
12/23/2021,08:08,Zone2,T2,400,0
12/23/2021,08:09,Zone1,T1,496,14
12/23/2021,08:09,Zone1,T2,446,7
12/23/2021,08:09,Zone1,T3,487,13
12/23/2021,08:09,Zone1,T4,454,8
12/23/2021,08:09,Zone2,T1,432,4
12/23/2021,08:09,Zone2,T2,400,0
12/23/2021,08:10,Zone1,T1,425,3
12/23/2021,08:10,Zone1,T2,461,9
12/23/2021,08:10,Zone1,T3,442,6
12/23/2021,08:10,Zone1,T4,433,5
12/23/2021,08:10,Zone2,T1,409,1
12/23/2021,08:10,Zone2,T2,400,0
12/23/2021,08:11,Zone1,T1,417,2
12/23/2021,08:11,Zone1,T2,473,11
12/23/2021,08:11,Zone1,T3,549,22
12/23/2021,08:11,Zone1,T4,420,3
12/23/2021,08:11,Zone2,T1,413,1
12/23/2021,08:11,Zone2,T2,400,0
12/23/2021,08:12,Zone1,T1,491,13
12/23/2021,08:12,Zone1,T2,461,9
12/23/2021,08:12,Zone1,T3,502,15
12/23/2021,08:12,Zone1,T4,441,6
12/23/2021,08:12,Zone2,T1,418,2
12/23/2021,08:12,Zone2,T2,400,0
12/23/2021,08:13,Zone1,T1,452,7
12/23/2021,08:13,Zone1,T2,473,11
12/23/2021,08:13,Zone1,T3,498,14
12/23/2021,08:13,Zone1,T4,491,13
12/23/2021,08:14,Zone1,T1,500,15
12/23/2021,08:14,Zone1,T2,488,13
12/23/2021,08:14,Zone2,T1,439,5
12/23/2021,08:14,Zone2,T2,400,0
12/23/2021,08:15,Zone1,T3,555,23
12/23/2021,08:15,Zone1,T4,444,6
12/23/2021,08:16,Zone1,T1,434,5
12/23/2021,08:16,Zone1,T2,481,12
12/23/2021,08:16,Zone2,T1,422,3
12/23/2021,08:16,Zone2,T2,400,0
12/23/2021,08:17,Zone1,T1,496,14
12/23/2021,08:17,Zone1,T2,461,9
12/23/2021,08:17,Zone1,T3,498,14
12/23/2021,08:17,Zone1,T4,442,6
12/23/2021,08:17,Zone2,T1,413,1
12/23/2021,08:17,Zone2,T2,400,0
12/23/2021,08:18,Zone1,T1,501,15
12/23/2021,08:18,Zone1,T2,488,13
12/23/2021,08:18,Zone1,T3,536,20
12/23/2021,08:18,Zone1,T4,486,13
12/23/2021,08:18,Zone2,T1,416,2
12/23/2021,08:18,Zone2,T2,400,0
12/23/2021,08:19,Zone1,T1,465,9
12/23/2021,08:19,Zone1,T2,465,9
12/23/2021,08:19,Zone1,T3,553,23
12/23/2021,08:19,Zone1,T4,441,6
12/23/2021,08:19,Zone2,T1,413,1
12/23/2021,08:19,Zone2,T2,400,0
12/23/2021,08:20,Zone1,T1,417,2
12/23/2021,08:20,Zone1,T2,459,8
12/23/2021,08:20,Zone1,T3,518,17
12/23/2021,08:20,Zone1,T4,455,8
12/23/2021,08:20,Zone2,T1,436,5
12/23/2021,08:20,Zone2,T2,400,0
12/23/2021,08:21,Zone1,T1,518,17
12/23/2021,08:21,Zone1,T2,500,15
12/23/2021,08:21,Zone1,T3,565,25
12/23/2021,08:21,Zone1,T4,445,6
12/23/2021,08:21,Zone2,T1,443,6
12/23/2021,08:21,Zone2,T2,400,0
12/23/2021,08:22,Zone1,T1,501,15
12/23/2021,08:22,Zone1,T2,463,9
12/23/2021,08:22,Zone1,T3,520,18
12/23/2021,08:22,Zone1,T4,493,14
12/23/2021,08:22,Zone2,T1,409,1
12/23/2021,08:22,Zone2,T2,400,0
12/23/2021,08:23,Zone1,T1,461,9
12/23/2021,08:23,Zone1,T2,470,10
12/23/2021,08:23,Zone1,T3,574,26
12/23/2021,08:23,Zone1,T4,422,3
12/23/2021,08:23,Zone2,T1,413,1
12/23/2021,08:23,Zone2,T2,400,0
12/23/2021,08:24,Zone1,T1,491,13
12/23/2021,08:24,Zone1,T2,518,17
12/23/2021,08:24,Zone1,T3,569,25
12/23/2021,08:24,Zone1,T4,482,12
12/23/2021,08:24,Zone2,T1,433,5
12/23/2021,08:24,Zone2,T2,400,0
12/23/2021,08:25,Zone1,T1,485,12
12/23/2021,08:25,Zone1,T2,466,10
12/23/2021,08:25,Zone1,T3,425,3
12/23/2021,08:25,Zone1,T4,428,4
12/23/2021,08:25,Zone2,T1,446,7
12/23/2021,08:25,Zone2,T2,400,0
12/23/2021,08:26,Zone1,T1,434,5
12/23/2021,08:26,Zone1,T2,480,12
12/23/2021,08:26,Zone1,T3,569,25
12/23/2021,08:26,Zone1,T4,451,7
12/23/2021,08:26,Zone2,T1,418,2
12/23/2021,08:26,Zone2,T2,400,0
12/23/2021,08:27,Zone1,T1,491,13
12/23/2021,08:27,Zone1,T2,462,9
12/23/2021,08:27,Zone1,T3,432,4
12/23/2021,08:27,Zone1,T4,463,9
12/23/2021,08:27,Zone2,T1,416,2
12/23/2021,08:27,Zone2,T2,400,0
12/23/2021,08:28,Zone1,T1,461,9
12/23/2021,08:28,Zone1,T2,501,15
12/23/2021,08:28,Zone1,T3,574,26
12/23/2021,08:28,Zone1,T4,462,9
12/23/2021,08:28,Zone2,T1,432,4
12/23/2021,08:28,Zone2,T2,400,0
12/23/2021,08:29,Zone1,T1,418,2
12/23/2021,08:29,Zone1,T2,485,12
12/23/2021,08:29,Zone1,T3,502,15
12/23/2021,08:29,Zone1,T4,462,9
12/23/2021,08:29,Zone2,T1,448,7
12/23/2021,08:29,Zone2,T2,400,0
12/23/2021,08:30,Zone1,T1,508,16
12/23/2021,08:30,Zone1,T2,477,11
12/23/2021,08:30,Zone1,T3,611,32
12/23/2021,08:30,Zone1,T4,454,8
12/23/2021,08:30,Zone2,T1,413,1
12/23/2021,08:30,Zone2,T2,400,0
12/23/2021,08:31,Zone1,T1,508,16
12/23/2021,08:31,Zone1,T2,460,9
12/23/2021,08:31,Zone1,T3,524,18
12/23/2021,08:31,Zone1,T4,477,11
12/23/2021,08:31,Zone2,T1,418,2
12/23/2021,08:31,Zone2,T2,400,0
12/23/2021,08:32,Zone1,T1,456,8
12/23/2021,08:32,Zone1,T2,464,9
12/23/2021,08:32,Zone1,T3,486,13
12/23/2021,08:32,Zone1,T4,477,11
12/23/2021,08:32,Zone2,T1,418,2
12/23/2021,08:32,Zone2,T2,400,0
12/23/2021,08:33,Zone1,T1,486,13
12/23/2021,08:33,Zone1,T2,477,11
12/23/2021,08:33,Zone1,T3,534,20
12/23/2021,08:33,Zone1,T4,493,14
12/23/2021,08:33,Zone2,T1,422,3
12/23/2021,08:33,Zone2,T2,400,0
12/23/2021,08:34,Zone1,T1,491,13
12/23/2021,08:34,Zone1,T2,455,8
12/23/2021,08:34,Zone1,T3,426,3
12/23/2021,08:34,Zone1,T4,459,8
12/23/2021,08:34,Zone2,T1,439,5
12/23/2021,08:34,Zone2,T2,400,0
12/23/2021,08:35,Zone1,T1,442,6
12/23/2021,08:35,Zone1,T2,477,11
12/23/2021,08:35,Zone1,T3,640,36
12/23/2021,08:35,Zone1,T4,492,14
12/23/2021,08:35,Zone2,T1,416,2
12/23/2021,08:35,Zone2,T2,400,0
12/23/2021,08:36,Zone1,T1,496,14
12/23/2021,08:36,Zone1,T2,454,8
12/23/2021,08:36,Zone1,T3,488,13
12/23/2021,08:36,Zone1,T4,456,8
12/23/2021,08:36,Zone2,T1,433,5
12/23/2021,08:36,Zone2,T2,400,0
12/23/2021,08:37,Zone1,T1,481,12
12/23/2021,08:37,Zone1,T2,454,8
12/23/2021,08:37,Zone1,T3,638,36
12/23/2021,08:37,Zone1,T4,456,8
12/23/2021,08:37,Zone2,T1,416,2
12/23/2021,08:37,Zone2,T2,400,0
12/23/2021,08:38,Zone1,T1,422,3
12/23/2021,08:38,Zone1,T2,481,12
12/23/2021,08:38,Zone1,T3,545,22
12/23/2021,08:38,Zone1,T4,482,12
12/23/2021,08:38,Zone2,T1,443,6
12/23/2021,08:38,Zone2,T2,400,0
12/23/2021,08:39,Zone1,T1,530,19
12/23/2021,08:39,Zone1,T2,476,11
12/23/2021,08:39,Zone1,T3,454,8
12/23/2021,08:39,Zone1,T4,443,6
12/23/2021,08:39,Zone2,T1,418,2
12/23/2021,08:39,Zone2,T2,400,0
12/23/2021,08:40,Zone1,T1,518,17
12/23/2021,08:40,Zone1,T2,476,11
12/23/2021,08:40,Zone1,T3,577,26
12/23/2021,08:40,Zone1,T4,493,14
12/23/2021,08:40,Zone2,T1,418,2
12/23/2021,08:40,Zone2,T2,400,0
12/23/2021,08:41,Zone1,T1,457,8
12/23/2021,08:41,Zone1,T2,463,9
12/23/2021,08:41,Zone1,T3,603,30
12/23/2021,08:41,Zone1,T4,461,9
12/23/2021,08:41,Zone2,T1,446,7
12/23/2021,08:41,Zone2,T2,400,0
12/23/2021,08:42,Zone1,T1,485,12
12/23/2021,08:42,Zone1,T2,475,11
12/23/2021,08:42,Zone1,T3,487,13
12/23/2021,08:42,Zone1,T4,493,14
12/23/2021,08:42,Zone2,T1,426,3
12/23/2021,08:42,Zone2,T2,400,0
12/23/2021,08:43,Zone1,T1,505,15
12/23/2021,08:43,Zone1,T2,480,12
12/23/2021,08:43,Zone1,T3,493,14
12/23/2021,08:43,Zone1,T4,465,9
12/23/2021,08:43,Zone2,T1,439,5
12/23/2021,08:43,Zone2,T2,400,0
12/23/2021,08:44,Zone1,T1,448,7
12/23/2021,08:44,Zone1,T2,485,12
12/23/2021,08:44,Zone1,T3,567,25
12/23/2021,08:44,Zone1,T4,483,12
12/23/2021,08:44,Zone2,T1,416,2
12/23/2021,08:44,Zone2,T2,400,0
12/23/2021,08:45,Zone1,T1,527,19
12/23/2021,08:45,Zone1,T2,480,12
12/23/2021,08:45,Zone1,T3,508,16
12/23/2021,08:45,Zone1,T4,464,9
12/23/2021,08:45,Zone2,T1,448,7
12/23/2021,08:45,Zone2,T2,400,0
12/23/2021,08:46,Zone1,T1,501,15
12/23/2021,08:46,Zone1,T2,475,11
